id,timestamp,market_ticker,platform,market_type,event_slug,direction,entry_price,size,model_probability,market_price_at_entry,edge_at_entry,settled,settlement_time,settlement_value,result,pnl
68,2026-04-27 22:30:27,2089841,polymarket,btc,btc-updown-5m-1777329600,up,0.505000,75.000000,0.590265,0.505000,0.085265,True,2026-04-27 22:49:26,1.000000,win,37.120000
69,2026-04-27 22:51:27,2090166,polymarket,btc,btc-updown-5m-1777330500,up,0.465000,75.000000,0.549991,0.465000,0.084991,True,2026-04-27 23:07:26,0.000000,loss,-34.880000
70,2026-04-27 23:17:27,2090227,polymarket,btc,btc-updown-5m-1777332000,up,0.505000,75.000000,0.589084,0.505000,0.084084,True,2026-04-27 23:29:26,1.000000,win,37.120000
71,2026-04-27 23:17:27,2090280,polymarket,btc,btc-updown-5m-1777332300,up,0.505000,75.000000,0.589084,0.505000,0.084084,True,2026-04-27 23:35:26,0.000000,loss,-37.880000
72,2026-04-27 23:52:27,2090376,polymarket,btc,btc-updown-5m-1777334100,up,0.465000,75.000000,0.552188,0.465000,0.087188,True,2026-04-28 00:03:26,0.000000,loss,-34.880000
73,2026-04-27 23:54:27,2090395,polymarket,btc,btc-updown-5m-1777334400,up,0.505000,75.000000,0.585942,0.505000,0.080942,True,2026-04-28 00:07:26,0.000000,loss,-37.880000
74,2026-04-28 00:04:27,2090438,polymarket,btc,btc-updown-5m-1777335000,down,0.495000,75.000000,0.417570,0.505000,0.087430,True,2026-04-28 00:19:26,0.000000,win,37.880000
75,2026-04-28 00:04:27,2090451,polymarket,btc,btc-updown-5m-1777335300,down,0.495000,75.000000,0.417570,0.505000,0.087430,True,2026-04-28 00:23:26,0.000000,win,37.880000
76,2026-04-28 00:21:27,2090477,polymarket,btc,btc-updown-5m-1777335900,down,0.495000,75.000000,0.420155,0.505000,0.084845,True,2026-04-28 00:37:26,0.000000,win,37.880000
77,2026-04-28 00:21:27,2090499,polymarket,btc,btc-updown-5m-1777336200,down,0.495000,75.000000,0.420155,0.505000,0.084845,True,2026-04-28 00:39:26,0.000000,win,37.880000
78,2026-04-28 00:27:27,2090525,polymarket,btc,btc-updown-5m-1777336500,down,0.495000,75.000000,0.418082,0.505000,0.086918,True,2026-04-28 00:45:26,1.000000,loss,-37.120000
79,2026-04-28 00:39:27,2090534,polymarket,btc,btc-updown-5m-1777336800,up,0.505000,75.000000,0.592516,0.505000,0.087516,True,2026-04-28 00:51:26,1.000000,win,37.120000
80,2026-04-28 00:39:27,2090548,polymarket,btc,btc-updown-5m-1777337100,up,0.505000,75.000000,0.592516,0.505000,0.087516,True,2026-04-28 00:55:26,1.000000,win,37.120000
81,2026-04-28 00:40:27,2090570,polymarket,btc,btc-updown-5m-1777337400,up,0.505000,75.000000,0.596641,0.505000,0.091641,True,2026-04-28 01:03:26,0.000000,loss,-37.880000
82,2026-04-28 00:52:27,2090584,polymarket,btc,btc-updown-5m-1777337700,down,0.495000,75.000000,0.397880,0.505000,0.107120,True,2026-04-28 01:07:26,0.000000,win,37.880000
83,2026-04-28 00:52:27,2090596,polymarket,btc,btc-updown-5m-1777338000,down,0.495000,75.000000,0.397880,0.505000,0.107120,True,2026-04-28 01:13:26,0.000000,win,37.880000
84,2026-04-28 01:02:28,2090629,polymarket,btc,btc-updown-5m-1777338600,down,0.495000,75.000000,0.417912,0.505000,0.087088,True,2026-04-28 01:17:26,0.000000,win,37.880000
85,2026-04-28 01:02:28,2090640,polymarket,btc,btc-updown-5m-1777338900,down,0.495000,75.000000,0.417912,0.505000,0.087088,True,2026-04-28 01:25:26,0.000000,win,37.880000
86,2026-04-28 01:03:27,2090619,polymarket,btc,btc-updown-5m-1777338300,down,0.495000,75.000000,0.416214,0.505000,0.088786,True,2026-04-28 01:15:26,0.000000,win,37.880000
87,2026-04-28 01:20:27,2090670,polymarket,btc,btc-updown-5m-1777339500,down,0.495000,75.000000,0.412282,0.505000,0.092718,True,2026-04-28 01:35:26,1.000000,loss,-37.120000
88,2026-04-28 01:20:27,2090672,polymarket,btc,btc-updown-5m-1777339800,down,0.495000,75.000000,0.412282,0.505000,0.092718,True,2026-04-28 01:39:26,0.000000,win,37.880000
89,2026-04-28 01:32:27,2090705,polymarket,btc,btc-updown-5m-1777340100,down,0.495000,75.000000,0.419050,0.505000,0.085950,True,2026-04-28 01:45:26,1.000000,loss,-37.120000
90,2026-04-28 01:32:27,2090713,polymarket,btc,btc-updown-5m-1777340400,down,0.495000,75.000000,0.419050,0.505000,0.085950,True,2026-04-28 01:51:26,0.000000,win,37.880000
91,2026-04-28 01:44:27,2090792,polymarket,btc,btc-updown-5m-1777341900,down,0.495000,75.000000,0.415798,0.505000,0.089202,True,2026-04-28 02:19:09,0.000000,win,37.880000
92,2026-04-28 01:44:27,2090725,polymarket,btc,btc-updown-5m-1777340700,down,0.495000,75.000000,0.418637,0.505000,0.086363,True,2026-04-28 01:53:26,1.000000,loss,-37.120000
93,2026-04-28 01:45:27,2090738,polymarket,btc,btc-updown-5m-1777341000,down,0.495000,75.000000,0.424597,0.505000,0.080403,True,2026-04-28 02:01:26,1.000000,loss,-37.120000
94,2026-04-28 01:45:27,2090748,polymarket,btc,btc-updown-5m-1777341300,down,0.495000,75.000000,0.424597,0.505000,0.080403,True,2026-04-28 02:03:26,0.000000,win,37.880000
95,2026-04-28 02:06:27,2090904,polymarket,btc,btc-updown-5m-1777342200,up,0.505000,75.000000,0.585109,0.505000,0.080109,True,2026-04-28 02:19:09,1.000000,win,37.120000
96,2026-04-28 02:06:27,2090905,polymarket,btc,btc-updown-5m-1777342500,up,0.505000,75.000000,0.585109,0.505000,0.080109,True,2026-04-28 02:25:09,1.000000,win,37.120000
97,2026-04-28 02:22:10,2090934,polymarket,btc,btc-updown-5m-1777343100,up,0.505000,75.000000,0.586691,0.505000,0.081691,True,2026-04-28 02:35:09,0.000000,loss,-37.880000
98,2026-04-28 02:22:10,2090937,polymarket,btc,btc-updown-5m-1777343400,up,0.505000,75.000000,0.586691,0.505000,0.081691,True,2026-04-28 02:39:09,0.000000,loss,-37.880000
99,2026-04-28 02:27:10,2090976,polymarket,btc,btc-updown-5m-1777343700,down,0.495000,75.000000,0.413337,0.505000,0.091663,True,2026-04-28 02:45:09,0.000000,win,37.880000
100,2026-04-28 02:30:10,2090982,polymarket,btc,btc-updown-5m-1777344000,down,0.495000,75.000000,0.408188,0.505000,0.096812,True,2026-04-28 02:49:09,0.000000,win,37.880000
101,2026-04-28 02:35:10,2090985,polymarket,btc,btc-updown-5m-1777344300,down,0.495000,75.000000,0.422298,0.505000,0.082702,True,2026-04-28 02:55:09,0.000000,win,37.880000
102,2026-04-28 02:40:10,2090998,polymarket,btc,btc-updown-5m-1777344600,down,0.495000,75.000000,0.424700,0.505000,0.080300,True,2026-04-28 02:57:09,1.000000,loss,-37.120000
103,2026-04-28 02:45:10,2091058,polymarket,btc,btc-updown-5m-1777344900,down,0.495000,75.000000,0.419659,0.505000,0.085341,True,2026-04-28 03:05:09,1.000000,loss,-37.120000
104,2026-04-28 03:00:10,2091088,polymarket,btc,btc-updown-5m-1777345500,up,0.505000,75.000000,0.602366,0.505000,0.097366,True,2026-04-28 03:14:41,0.000000,loss,-37.880000
105,2026-04-28 03:00:10,2091094,polymarket,btc,btc-updown-5m-1777345800,up,0.505000,75.000000,0.602366,0.505000,0.097366,True,2026-04-28 03:20:41,0.000000,loss,-37.880000
106,2026-04-28 03:06:10,2091112,polymarket,btc,btc-updown-5m-1777346100,down,0.495000,75.000000,0.420918,0.505000,0.084082,True,2026-04-28 03:26:37,0.000000,win,37.880000
107,2026-04-28 03:26:38,2091149,polymarket,btc,btc-updown-5m-1777347000,down,0.495000,75.000000,0.422026,0.505000,0.082974,True,2026-04-28 03:42:37,1.000000,loss,-37.120000
108,2026-04-28 03:26:38,2091193,polymarket,btc,btc-updown-5m-1777347600,down,0.495000,75.000000,0.422026,0.505000,0.082974,True,2026-04-28 03:52:37,0.000000,win,37.880000
109,2026-04-28 03:34:38,2091181,polymarket,btc,btc-updown-5m-1777347300,up,0.490000,75.000000,0.582607,0.490000,0.092607,True,2026-04-28 03:46:37,0.000000,loss,-36.750000
110,2026-04-28 04:24:38,2092250,polymarket,btc,btc-updown-5m-1777350300,down,0.495000,75.000000,0.417603,0.505000,0.087397,True,2026-04-28 04:36:37,1.000000,loss,-37.120000
111,2026-04-28 04:24:38,2092262,polymarket,btc,btc-updown-5m-1777350600,down,0.495000,75.000000,0.417603,0.505000,0.087397,True,2026-04-28 04:42:37,1.000000,loss,-37.120000
112,2026-04-28 05:08:38,2092610,polymarket,btc,btc-updown-5m-1777353300,up,0.465000,75.000000,0.566220,0.465000,0.101220,True,2026-04-28 05:24:37,1.000000,win,40.120000
113,2026-04-28 05:36:38,2092796,polymarket,btc,btc-updown-5m-1777354800,down,0.495000,75.000000,0.419095,0.505000,0.085905,True,2026-04-28 05:52:37,0.000000,win,37.880000
114,2026-04-28 05:36:38,2092807,polymarket,btc,btc-updown-5m-1777355100,down,0.495000,75.000000,0.419095,0.505000,0.085905,True,2026-04-28 05:56:37,1.000000,loss,-37.120000
115,2026-04-28 05:42:38,2092817,polymarket,btc,btc-updown-5m-1777355400,down,0.495000,75.000000,0.409947,0.505000,0.095053,True,2026-04-28 05:58:37,1.000000,loss,-37.120000
116,2026-04-28 06:24:38,2092957,polymarket,btc,btc-updown-5m-1777357500,down,0.495000,75.000000,0.420097,0.505000,0.084903,True,2026-04-28 06:34:37,1.000000,loss,-37.120000
117,2026-04-28 06:24:38,2092967,polymarket,btc,btc-updown-5m-1777357800,down,0.495000,75.000000,0.420097,0.505000,0.084903,True,2026-04-28 06:40:37,1.000000,loss,-37.120000
118,2026-04-28 06:25:38,2093000,polymarket,btc,btc-updown-5m-1777358100,down,0.495000,75.000000,0.415333,0.505000,0.089667,True,2026-04-28 06:44:37,0.000000,win,37.880000
119,2026-04-28 06:40:38,2093014,polymarket,btc,btc-updown-5m-1777358700,down,0.495000,75.000000,0.420754,0.505000,0.084246,True,2026-04-28 06:54:37,1.000000,loss,-37.120000
120,2026-04-28 06:40:38,2093026,polymarket,btc,btc-updown-5m-1777359000,down,0.495000,75.000000,0.420754,0.505000,0.084246,True,2026-04-28 07:00:37,1.000000,loss,-37.120000
121,2026-04-28 06:45:38,2093106,polymarket,btc,btc-updown-5m-1777359300,down,0.495000,75.000000,0.418676,0.505000,0.086324,True,2026-04-28 07:06:37,0.000000,win,37.880000
122,2026-04-28 07:09:38,2093165,polymarket,btc,btc-updown-5m-1777360200,down,0.495000,75.000000,0.423196,0.505000,0.081804,True,2026-04-28 07:22:37,0.000000,win,37.880000
123,2026-04-28 07:09:38,2093266,polymarket,btc,btc-updown-5m-1777360500,down,0.495000,75.000000,0.423196,0.505000,0.081804,True,2026-04-28 07:26:37,0.000000,win,37.880000
124,2026-04-28 07:10:38,2093284,polymarket,btc,btc-updown-5m-1777360800,down,0.495000,75.000000,0.418755,0.505000,0.086245,True,2026-04-28 07:30:37,1.000000,loss,-37.120000
125,2026-04-28 07:15:38,2093565,polymarket,btc,btc-updown-5m-1777361100,down,0.495000,75.000000,0.423866,0.505000,0.081134,True,2026-04-28 07:36:37,1.000000,loss,-37.120000
126,2026-04-28 07:23:38,2094139,polymarket,btc,btc-updown-5m-1777361400,up,0.505000,75.000000,0.594405,0.505000,0.089405,True,2026-04-28 07:40:37,1.000000,win,37.120000
127,2026-04-28 07:23:38,2094196,polymarket,btc,btc-updown-5m-1777361700,up,0.505000,75.000000,0.594405,0.505000,0.089405,True,2026-04-28 07:46:37,1.000000,win,37.120000
128,2026-04-28 07:24:38,2094205,polymarket,btc,btc-updown-5m-1777362000,up,0.505000,75.000000,0.585104,0.505000,0.080104,True,2026-04-28 07:52:37,1.000000,win,37.120000
129,2026-04-28 07:31:38,2094239,polymarket,btc,btc-updown-5m-1777362900,up,0.485000,75.000000,0.590270,0.485000,0.105270,True,2026-04-28 08:06:37,0.000000,loss,-36.380000
130,2026-04-28 08:06:38,2094271,polymarket,btc,btc-updown-5m-1777363800,down,0.495000,75.000000,0.413734,0.505000,0.091266,True,2026-04-28 08:18:37,1.000000,loss,-37.120000
131,2026-04-28 08:06:38,2094299,polymarket,btc,btc-updown-5m-1777364100,down,0.495000,75.000000,0.413734,0.505000,0.091266,True,2026-04-28 08:24:37,1.000000,loss,-37.120000
132,2026-04-28 08:16:38,2094305,polymarket,btc,btc-updown-5m-1777364400,up,0.505000,75.000000,0.588397,0.505000,0.083397,True,2026-04-28 08:30:37,0.000000,loss,-37.880000
133,2026-04-28 08:16:38,2094406,polymarket,btc,btc-updown-5m-1777364700,up,0.505000,75.000000,0.588397,0.505000,0.083397,True,2026-04-28 08:34:37,1.000000,win,37.120000
134,2026-04-28 08:42:38,2094557,polymarket,btc,btc-updown-5m-1777365900,down,0.495000,75.000000,0.416674,0.505000,0.088326,True,2026-04-28 08:54:37,0.000000,win,37.880000
135,2026-04-28 08:42:38,2094565,polymarket,btc,btc-updown-5m-1777366200,down,0.495000,75.000000,0.416674,0.505000,0.088326,True,2026-04-28 09:00:37,0.000000,win,37.880000
136,2026-04-28 08:45:38,2094586,polymarket,btc,btc-updown-5m-1777366500,down,0.495000,75.000000,0.405365,0.505000,0.099635,True,2026-04-28 09:06:37,1.000000,loss,-37.120000
137,2026-04-28 08:50:38,2094593,polymarket,btc,btc-updown-5m-1777366800,down,0.495000,75.000000,0.420202,0.505000,0.084798,True,2026-04-28 09:10:37,0.000000,win,37.880000
138,2026-04-28 09:33:38,2094679,polymarket,btc,btc-updown-5m-1777368900,down,0.495000,75.000000,0.411402,0.505000,0.093598,True,2026-04-28 09:44:37,1.000000,loss,-37.120000
139,2026-04-28 09:33:38,2094686,polymarket,btc,btc-updown-5m-1777369200,down,0.495000,75.000000,0.411402,0.505000,0.093598,True,2026-04-28 09:50:37,0.000000,win,37.880000
140,2026-04-28 09:35:38,2094702,polymarket,btc,btc-updown-5m-1777369500,down,0.495000,75.000000,0.415344,0.505000,0.089656,True,2026-04-28 09:54:37,0.000000,win,37.880000
141,2026-04-28 09:47:38,2094708,polymarket,btc,btc-updown-5m-1777369800,down,0.495000,75.000000,0.421900,0.505000,0.083100,True,2026-04-28 10:00:37,1.000000,loss,-37.120000
142,2026-04-28 09:47:38,2094786,polymarket,btc,btc-updown-5m-1777370100,down,0.495000,75.000000,0.421900,0.505000,0.083100,True,2026-04-28 10:04:37,0.000000,win,37.880000
143,2026-04-28 09:50:38,2094794,polymarket,btc,btc-updown-5m-1777370400,down,0.495000,75.000000,0.424545,0.505000,0.080455,True,2026-04-28 10:10:37,1.000000,loss,-37.120000
144,2026-04-28 10:02:38,2094805,polymarket,btc,btc-updown-5m-1777370700,up,0.505000,75.000000,0.589019,0.505000,0.084019,True,2026-04-28 10:16:37,0.000000,loss,-37.880000
145,2026-04-28 10:02:38,2094837,polymarket,btc,btc-updown-5m-1777371000,up,0.505000,75.000000,0.589019,0.505000,0.084019,True,2026-04-28 10:20:37,0.000000,loss,-37.880000
146,2026-04-28 11:07:38,2095193,polymarket,btc,btc-updown-5m-1777374600,down,0.495000,75.000000,0.419603,0.505000,0.085397,True,2026-04-28 11:20:37,0.000000,win,37.880000
147,2026-04-28 11:07:38,2095198,polymarket,btc,btc-updown-5m-1777374900,down,0.495000,75.000000,0.419603,0.505000,0.085397,True,2026-04-28 11:26:37,0.000000,win,37.880000
148,2026-04-28 11:17:38,2095211,polymarket,btc,btc-updown-5m-1777375200,down,0.495000,75.000000,0.416355,0.505000,0.088645,True,2026-04-28 11:30:37,1.000000,loss,-37.120000
149,2026-04-28 11:17:38,2095219,polymarket,btc,btc-updown-5m-1777375500,down,0.495000,75.000000,0.416355,0.505000,0.088645,True,2026-04-28 11:36:37,0.000000,win,37.880000
150,2026-04-28 11:28:38,2095231,polymarket,btc,btc-updown-5m-1777375800,down,0.495000,75.000000,0.417505,0.505000,0.087495,True,2026-04-28 11:40:37,0.000000,win,37.880000
151,2026-04-28 11:28:38,2095276,polymarket,btc,btc-updown-5m-1777376100,down,0.495000,75.000000,0.417505,0.505000,0.087495,True,2026-04-28 11:46:37,0.000000,win,37.880000
152,2026-04-28 11:30:38,2095282,polymarket,btc,btc-updown-5m-1777376400,down,0.495000,75.000000,0.406826,0.505000,0.098174,True,2026-04-28 11:52:37,1.000000,loss,-37.120000
153,2026-04-28 11:36:38,2095287,polymarket,btc,btc-updown-5m-1777376700,down,0.495000,75.000000,0.424550,0.505000,0.080450,True,2026-04-28 11:58:37,0.000000,win,37.880000
154,2026-04-28 11:41:38,2095305,polymarket,btc,btc-updown-5m-1777377000,down,0.495000,75.000000,0.408442,0.505000,0.096558,True,2026-04-28 12:00:37,1.000000,loss,-37.120000
155,2026-04-28 11:49:38,2095886,polymarket,btc,btc-updown-5m-1777377300,down,0.500000,75.000000,0.413076,0.500000,0.086924,True,2026-04-28 12:02:37,1.000000,loss,-37.500000
156,2026-04-28 12:25:39,2095959,polymarket,btc,btc-updown-5m-1777379400,down,0.495000,75.000000,0.416224,0.505000,0.088776,True,2026-04-28 12:38:37,1.000000,loss,-37.120000
157,2026-04-28 12:25:39,2095993,polymarket,btc,btc-updown-5m-1777379700,down,0.495000,75.000000,0.416224,0.505000,0.088776,True,2026-04-28 12:44:37,1.000000,loss,-37.120000
158,2026-04-28 13:05:38,2096331,polymarket,btc,btc-updown-5m-1777381800,down,0.495000,75.000000,0.417750,0.505000,0.087250,True,2026-04-28 13:20:37,1.000000,loss,-37.120000
159,2026-04-28 13:05:38,2096343,polymarket,btc,btc-updown-5m-1777382100,down,0.495000,75.000000,0.417750,0.505000,0.087250,True,2026-04-28 13:24:37,0.000000,win,37.880000
160,2026-04-28 13:10:38,2096351,polymarket,btc,btc-updown-5m-1777382400,down,0.495000,75.000000,0.424177,0.505000,0.080823,True,2026-04-28 13:32:37,1.000000,loss,-37.120000
161,2026-04-28 13:16:39,2096667,polymarket,btc,btc-updown-5m-1777382700,down,0.495000,75.000000,0.405587,0.505000,0.099413,True,2026-04-28 13:36:37,1.000000,loss,-37.120000
162,2026-04-28 13:29:38,2096669,polymarket,btc,btc-updown-5m-1777383000,up,0.505000,75.000000,0.595374,0.505000,0.090374,True,2026-04-28 13:42:37,0.000000,loss,-37.880000
163,2026-04-28 13:29:38,2096736,polymarket,btc,btc-updown-5m-1777383300,up,0.505000,75.000000,0.595374,0.505000,0.090374,True,2026-04-28 13:46:37,1.000000,win,37.120000
164,2026-04-28 13:36:38,2096758,polymarket,btc,btc-updown-5m-1777383600,up,0.505000,75.000000,0.596728,0.505000,0.091728,True,2026-04-28 13:50:37,0.000000,loss,-37.880000
165,2026-04-28 13:36:38,2096765,polymarket,btc,btc-updown-5m-1777383900,up,0.505000,75.000000,0.596728,0.505000,0.091728,True,2026-04-28 13:56:37,1.000000,win,37.120000
166,2026-04-28 13:42:39,2096781,polymarket,btc,btc-updown-5m-1777384200,up,0.505000,75.000000,0.586879,0.505000,0.081879,True,2026-04-28 14:02:37,0.000000,loss,-37.880000
167,2026-04-28 13:46:38,2096872,polymarket,btc,btc-updown-5m-1777384500,up,0.505000,75.000000,0.598823,0.505000,0.093823,True,2026-04-28 14:06:37,1.000000,win,37.120000
168,2026-04-28 13:52:38,2096884,polymarket,btc,btc-updown-5m-1777384800,down,0.495000,75.000000,0.405899,0.505000,0.099101,True,2026-04-28 14:12:37,0.000000,win,37.880000
169,2026-04-28 13:55:38,2096937,polymarket,btc,btc-updown-5m-1777385100,down,0.495000,75.000000,0.406300,0.505000,0.098700,True,2026-04-28 14:16:37,1.000000,loss,-37.120000
170,2026-04-28 14:01:39,2096997,polymarket,btc,btc-updown-5m-1777385400,down,0.495000,75.000000,0.424363,0.505000,0.080637,True,2026-04-28 14:22:37,0.000000,win,37.880000
171,2026-04-28 14:05:38,2097065,polymarket,btc,btc-updown-5m-1777385700,down,0.495000,75.000000,0.413115,0.505000,0.091885,True,2026-04-28 14:28:37,0.000000,win,37.880000
172,2026-04-28 14:11:38,2097080,polymarket,btc,btc-updown-5m-1777386000,down,0.495000,75.000000,0.416531,0.505000,0.088469,True,2026-04-28 14:28:37,0.000000,win,37.880000
173,2026-04-28 14:15:38,2097388,polymarket,btc,btc-updown-5m-1777386300,down,0.495000,75.000000,0.415453,0.505000,0.089547,True,2026-04-28 14:38:37,0.000000,win,37.880000
174,2026-04-28 14:22:39,2097397,polymarket,btc,btc-updown-5m-1777386600,down,0.495000,75.000000,0.404480,0.505000,0.100520,True,2026-04-28 14:38:37,0.000000,win,37.880000
175,2026-04-28 14:25:38,2097446,polymarket,btc,btc-updown-5m-1777386900,down,0.495000,75.000000,0.409769,0.505000,0.095231,True,2026-04-28 14:44:37,0.000000,win,37.880000
176,2026-04-28 14:30:38,2097479,polymarket,btc,btc-updown-5m-1777387800,down,0.485000,75.000000,0.420839,0.515000,0.094161,True,2026-04-28 15:00:37,1.000000,loss,-36.380000
177,2026-04-28 14:35:38,2097457,polymarket,btc,btc-updown-5m-1777387200,down,0.485000,75.000000,0.406254,0.515000,0.108746,True,2026-04-28 14:50:37,1.000000,loss,-36.380000
178,2026-04-28 14:40:38,2097471,polymarket,btc,btc-updown-5m-1777387500,down,0.495000,75.000000,0.406988,0.505000,0.098012,True,2026-04-28 14:54:37,0.000000,win,37.880000
179,2026-04-28 14:51:38,2097500,polymarket,btc,btc-updown-5m-1777388400,down,0.475000,75.000000,0.427908,0.525000,0.097092,True,2026-04-28 15:10:37,1.000000,loss,-35.620000
180,2026-04-28 14:52:38,2097493,polymarket,btc,btc-updown-5m-1777388100,down,0.495000,75.000000,0.421857,0.505000,0.083143,True,2026-04-28 15:04:37,1.000000,loss,-37.120000
181,2026-04-28 14:59:39,2097538,polymarket,btc,btc-updown-5m-1777388700,up,0.505000,75.000000,0.599981,0.505000,0.094981,True,2026-04-28 15:16:37,0.000000,loss,-37.880000
182,2026-04-28 14:59:39,2097546,polymarket,btc,btc-updown-5m-1777389000,up,0.505000,75.000000,0.599981,0.505000,0.094981,True,2026-04-28 15:20:37,0.000000,loss,-37.880000
183,2026-04-28 15:00:39,2097628,polymarket,btc,btc-updown-5m-1777389900,up,0.505000,75.000000,0.592887,0.505000,0.087887,True,2026-04-28 15:32:37,0.000000,loss,-37.880000
184,2026-04-28 15:24:38,2097725,polymarket,btc,btc-updown-5m-1777390500,up,0.505000,75.000000,0.587115,0.505000,0.082115,True,2026-04-28 15:42:37,1.000000,win,37.120000
185,2026-04-28 15:24:38,2097777,polymarket,btc,btc-updown-5m-1777390800,up,0.505000,75.000000,0.587115,0.505000,0.082115,True,2026-04-28 15:48:37,0.000000,loss,-37.880000
186,2026-04-28 15:35:38,2097814,polymarket,btc,btc-updown-5m-1777391400,down,0.495000,75.000000,0.409283,0.505000,0.095717,True,2026-04-28 16:00:37,1.000000,loss,-37.120000
187,2026-04-28 15:40:38,2097802,polymarket,btc,btc-updown-5m-1777391100,up,0.480000,75.000000,0.565446,0.480000,0.085446,True,2026-04-28 15:58:37,0.000000,loss,-36.000000
188,2026-04-28 15:45:39,2098373,polymarket,btc,btc-updown-5m-1777392000,down,0.455000,75.000000,0.453470,0.545000,0.091530,True,2026-04-28 16:10:37,1.000000,loss,-34.120000
189,2026-04-28 15:53:38,2098363,polymarket,btc,btc-updown-5m-1777391700,up,0.505000,75.000000,0.586413,0.505000,0.081413,True,2026-04-28 16:04:37,0.000000,loss,-37.880000
190,2026-04-28 15:53:38,2098394,polymarket,btc,btc-updown-5m-1777392300,up,0.505000,75.000000,0.586413,0.505000,0.081413,True,2026-04-28 16:14:37,0.000000,loss,-37.880000
191,2026-04-28 16:12:39,2098493,polymarket,btc,btc-updown-5m-1777393800,down,0.455000,75.000000,0.408229,0.545000,0.136771,True,2026-04-28 16:42:37,0.000000,win,40.870000
192,2026-04-28 16:12:39,2098457,polymarket,btc,btc-updown-5m-1777392900,down,0.495000,75.000000,0.410629,0.505000,0.094371,True,2026-04-28 16:26:37,0.000000,win,37.880000
193,2026-04-28 16:15:38,2098461,polymarket,btc,btc-updown-5m-1777393200,down,0.495000,75.000000,0.423882,0.505000,0.081118,True,2026-04-28 16:30:37,0.000000,win,37.880000
194,2026-04-28 16:35:38,2098530,polymarket,btc,btc-updown-5m-1777394400,down,0.495000,75.000000,0.416500,0.505000,0.088500,True,2026-04-28 16:48:37,1.000000,loss,-37.120000
195,2026-04-28 16:35:38,2098543,polymarket,btc,btc-updown-5m-1777394700,down,0.495000,75.000000,0.416500,0.505000,0.088500,True,2026-04-28 16:52:37,0.000000,win,37.880000
196,2026-04-28 16:39:38,2098815,polymarket,btc,btc-updown-5m-1777395600,down,0.475000,75.000000,0.441585,0.525000,0.083415,True,2026-04-28 17:10:37,0.000000,win,39.380000
197,2026-04-28 16:53:38,2098807,polymarket,btc,btc-updown-5m-1777395300,up,0.505000,75.000000,0.587969,0.505000,0.082969,True,2026-04-28 17:02:37,0.000000,loss,-37.880000
198,2026-04-28 16:53:38,2098830,polymarket,btc,btc-updown-5m-1777395900,up,0.505000,75.000000,0.587969,0.505000,0.082969,True,2026-04-28 17:14:37,0.000000,loss,-37.880000
199,2026-04-28 16:55:38,2098837,polymarket,btc,btc-updown-5m-1777396200,up,0.505000,75.000000,0.593424,0.505000,0.088424,True,2026-04-28 17:20:37,0.000000,loss,-37.880000
200,2026-04-28 16:59:38,2098849,polymarket,btc,btc-updown-5m-1777396500,up,0.425000,75.000000,0.561234,0.425000,0.136234,True,2026-04-28 17:24:37,0.000000,loss,-31.880000
201,2026-04-28 17:06:38,2098940,polymarket,btc,btc-updown-5m-1777397100,down,0.465000,75.000000,0.442040,0.535000,0.092960,True,2026-04-28 17:34:37,1.000000,loss,-34.880000
202,2026-04-28 17:13:38,2098868,polymarket,btc,btc-updown-5m-1777396800,down,0.495000,75.000000,0.419033,0.505000,0.085967,True,2026-04-28 17:28:37,1.000000,loss,-37.120000
203,2026-04-28 17:35:38,2098995,polymarket,btc,btc-updown-5m-1777398000,up,0.505000,75.000000,0.588577,0.505000,0.083577,True,2026-04-28 17:50:37,1.000000,win,37.120000
204,2026-04-28 17:35:38,2099015,polymarket,btc,btc-updown-5m-1777398300,up,0.505000,75.000000,0.588577,0.505000,0.083577,True,2026-04-28 17:56:37,0.000000,loss,-37.880000
205,2026-04-28 17:53:38,2099045,polymarket,btc,btc-updown-5m-1777398900,down,0.495000,75.000000,0.418919,0.505000,0.086081,True,2026-04-28 18:06:37,1.000000,loss,-37.120000
206,2026-04-28 17:53:38,2099090,polymarket,btc,btc-updown-5m-1777399200,down,0.495000,75.000000,0.418919,0.505000,0.086081,True,2026-04-28 18:10:37,1.000000,loss,-37.120000
207,2026-04-28 18:00:39,2099163,polymarket,btc,btc-updown-5m-1777400100,down,0.455000,75.000000,0.449284,0.545000,0.095716,True,2026-04-28 18:26:37,1.000000,loss,-34.120000
208,2026-04-28 18:08:38,2099220,polymarket,btc,btc-updown-5m-1777400700,down,0.470000,75.000000,0.448391,0.530000,0.081609,True,2026-04-28 18:36:37,0.000000,win,39.750000
209,2026-04-28 18:42:38,2099530,polymarket,btc,btc-updown-5m-1777402500,down,0.455000,75.000000,0.453767,0.545000,0.091233,True,2026-04-28 19:04:37,1.000000,loss,-34.120000
210,2026-04-28 18:42:38,2099402,polymarket,btc,btc-updown-5m-1777401900,down,0.465000,75.000000,0.454367,0.535000,0.080633,True,2026-04-28 18:56:37,1.000000,loss,-34.880000
211,2026-04-29 00:54:38,2101162,polymarket,btc,btc-updown-5m-1777424100,up,0.485000,75.000000,0.589737,0.485000,0.104737,True,2026-04-29 01:04:37,0.000000,loss,-36.380000
